frequencia_Hz,magnitude_PM,magnitude_FM,magnitude_AM_DSB
22460.0,9.017476711385675e-13,1.3451506856255818e-12,7.547097930002306e-13
22470.0,2.317175424171118e-12,2.1594512597108338e-12,1.6809992832194544e-12
22480.0,1.1360409448671343e-12,4.980400948859133e-12,4.656475803548695e-13
22490.0,3.2854933087512105e-12,6.6081295264364425e-12,1.4285738748906175e-12
22500.0,3.2075131459730547e-12,1.7710030523532692e-12,1.2612677613433992e-12
22510.0,3.0724135728887357e-12,6.087300006977445e-12,1.2516663217555979e-12
22520.0,2.8578873811329507e-12,3.924275499035967e-12,1.9097120940051864e-13
22530.0,7.886497649468554e-13,2.7278255231448693e-12,2.205250420070434e-12
22540.0,2.173312691308465e-12,9.51664316985148e-13,1.5563205954482579e-12
22550.0,1.162553897083663e-12,5.688214642474692e-13,5.955777030654106e-13
22560.0,1.9377573230367245e-12,1.082827820428502e-12,2.336162124589399e-13
22570.0,2.6664223170192435e-12,4.475771370596324e-12,8.025719960136628e-13
22580.0,2.835313644261223e-12,3.5313724608696694e-12,5.478609189385981e-13
22590.0,3.6088641268396985e-12,3.531455774485671e-12,4.593938614102676e-13
22600.0,3.49591507779166e-12,3.312403487604848e-12,1.9916994335388486e-13
22610.0,6.079861564389658e-12,7.947799619466588e-13,2.940030766865651e-13
22620.0,4.852318952524795e-13,7.195472537539703e-13,7.930865683330079e-13
22630.0,2.888084382502553e-12,2.291886952035264e-12,5.397994036856523e-13
22640.0,2.6578134590066425e-12,2.25026263896493e-12,1.356706655006202e-13
22650.0,3.7233442155870683e-13,1.0580787972905842e-12,3.9149046219097483e-13
22660.0,2.0252627918179702e-12,3.409755069849793e-13,8.378755630091361e-13
22670.0,3.853140935228594e-12,2.65714309341472e-12,1.7032875473122894e-12
22680.0,3.4061358698910348e-12,1.7735781740511887e-12,8.615655939469592e-13
22690.0,2.2368127086515264e-12,2.9792988480522176e-12,1.8996222844076596e-12
22700.0,3.5658026519593933e-12,8.081385023839442e-13,1.5314388704421762e-12
22710.0,2.1296561599887066e-12,1.8948053824097283e-12,1.5084863790992986e-12
22720.0,1.761236126540992e-12,2.865819835932024e-13,3.7754161499070575e-13
22730.0,2.4828221210403536e-12,2.3546756287681173e-13,7.791328685555719e-13
22740.0,1.0558265130373516e-13,4.551040139008593e-13,1.1999174828843869e-12
22750.0,1.0270836869188976e-12,9.16318839688008e-13,8.504321168421275e-13
22760.0,3.1892243782364194e-12,1.3838869223091622e-12,6.750666520565987e-13
22770.0,2.8026614877311256e-12,1.6692359185220717e-12,1.1170059804093813e-13
22780.0,4.073471084240465e-12,1.3341753403960565e-12,9.567291796817802e-14
22790.0,5.259896367228156e-12,2.170028823200451e-12,3.540193608868806e-13
22800.0,3.299922036353841e-12,1.1347710070278868e-12,6.981532307687012e-14
22810.0,4.3687562831176706e-12,1.6048853713140822e-12,5.164045997316342e-13
22820.0,2.517974358398952e-12,9.55008436861331e-14,2.2751998242460865e-13
22830.0,1.129556417427417e-12,6.499091321965393e-13,4.267995186048371e-13
22840.0,1.5565236866761352e-12,7.872545769203875e-13,5.067406145958374e-13
22850.0,8.835701215368139e-13,1.14742067210529e-12,3.891508090022289e-13
22860.0,3.030382290098884e-13,1.5777472844534959e-12,2.1809129091372258e-13
22870.0,5.960304192861534e-13,1.114264154935643e-12,6.891005953329998e-13
22880.0,1.4923894381603455e-12,4.201272696910263e-13,4.391872320343174e-13
22890.0,4.2028156217927843e-13,1.248813893929956e-12,1.8444741292661063e-13
22900.0,2.03099001928289e-12,1.4253427217684505e-12,6.930321982727271e-13
22910.0,3.729729896375062e-12,2.7931720488384636e-13,7.945784415962696e-13
22920.0,2.003806544721681e-12,1.2363052360852222e-12,1.1394225966196528e-12
22930.0,7.951652828848651e-13,7.037814512308056e-13,8.669093576873717e-13
22940.0,5.702045817766809e-13,5.829823874595736e-13,1.8358600445259532e-13
22950.0,1.1653862437628603e-12,8.414216795634998e-13,7.249272233104207e-13
22960.0,7.542238632476881e-13,3.476804813734747e-13,7.126432683244522e-13
22970.0,4.974449979941251e-13,1.2361543261435788e-12,7.76055185302738e-13
22980.0,2.5973568945126773e-12,1.6098817970169404e-12,3.033484911635717e-13
22990.0,4.568073598254854e-12,3.834096365456579e-13,3.5863592886054047e-13
23000.0,4.810366902485051e-12,1.3799162153593441e-12,3.37047297869454e-13
23010.0,4.073848749623694e-12,1.6440970926971152e-12,4.142495480866214e-13
23020.0,1.8866519624581476e-12,2.1484681053427464e-12,4.914921515267218e-13
23030.0,1.732725379028642e-12,1.686541774696386e-12,7.07525354769754e-13
23040.0,1.3373020733194115e-12,1.2978242886900248e-12,1.0235427368011671e-12
23050.0,2.323648708519667e-12,1.2437640456406686e-12,5.660546741763886e-13
23060.0,9.842241074729742e-13,8.097924371635461e-13,3.618028956885624e-13
23070.0,1.6510349279640205e-12,1.2821238070897038e-12,4.071814313109967e-13
23080.0,6.577157339194639e-13,8.347432800141392e-13,1.055141362498579e-12
23090.0,6.842386574462434e-13,1.3390057363237218e-12,8.806836527530897e-13
23100.0,2.79349612991572e-12,2.0727457387979595e-12,6.771797302013002e-13
23110.0,1.2002589060218584e-12,1.797504830064778e-12,6.198310703020811e-13
23120.0,2.949067366079199e-12,8.127938349299843e-13,8.052740473858674e-13
23130.0,4.956563578478988e-13,1.7723989468496045e-12,5.127200286813713e-13
23140.0,5.543146720698003e-13,1.4555545215576895e-12,7.431700102048198e-13
23150.0,2.0188958555542196e-12,1.371471500961872e-12,8.811605338043221e-13
23160.0,2.5854353045504874e-12,1.888093951680367e-12,8.706253851437896e-13
23170.0,2.8182841107954937e-12,1.5828692140531462e-12,5.84482917614121e-14
23180.0,2.1961904125637975e-12,2.2142653513004727e-12,2.239095658371118e-13
23190.0,1.2483428043576789e-12,3.18447611962691e-12,1.2079267002077286e-13
23200.0,1.95899026476202e-12,1.010036247129177e-12,4.262740745957389e-13
23210.0,3.229755514886463e-12,2.5285525260361592e-12,3.662473257472538e-13
23220.0,3.653307621339804e-12,1.1600575091542566e-12,8.217263007455058e-13
23230.0,3.739537105923037e-12,1.541736527079801e-12,1.2628613291604714e-12
23240.0,2.125367233556861e-12,1.797509452854195e-12,5.388003855159538e-13
23250.0,3.3590381509221302e-12,1.8927734657333466e-12,2.8092102596107454e-12
23260.0,2.9952032604164337e-12,9.649623586831361e-13,2.408348873713718e-12
23270.0,1.471512385332342e-12,1.7758525589221755e-12,2.3049296946758247e-12
23280.0,2.6845779463793007e-12,1.534053497917291e-12,1.7074685224770601e-12
23290.0,3.4182593705851283e-12,2.246046126118983e-12,5.054494368915094e-13
23300.0,4.520029286788153e-12,3.877675453865726e-12,6.207345241013626e-13
23310.0,2.424822538078812e-12,9.775716367855789e-13,2.8217502727835335e-13
23320.0,1.3003885876729565e-12,3.1695877437115318e-12,3.4986051633727393e-13
23330.0,1.6127678698274678e-12,3.01574802261947e-12,9.466661881456468e-13
23340.0,5.460912200443742e-13,1.5002781162483335e-12,9.373364507650596e-13
23350.0,3.23310910706332e-13,4.620749961673158e-12,1.411890001845087e-12
23360.0,1.5258835267134048e-12,5.4289365631669294e-12,1.6936547005132371e-12
23370.0,1.780351909806856e-12,2.4008699982384414e-12,1.0593644941347337e-12
23380.0,3.0994672613821696e-12,4.278975743465851e-12,4.714509315368917e-13
23390.0,4.252197996339738e-12,4.004375381068346e-12,8.154796755746707e-13
23400.0,6.024791483208768e-13,2.6509985251400576e-13,1.3033980122194853e-13
23410.0,4.360867906502588e-12,4.475892453477794e-12,3.4023700705891737e-13
23420.0,3.527045452384871e-12,3.6407882068426424e-12,6.182413151859768e-13
23430.0,2.094131268089905e-12,2.6295991406151314e-12,4.552197301085645e-13
23440.0,1.3237952845691428e-12,1.7445685880644723e-12,2.018812394929623e-13
23450.0,2.2860920954357418e-12,1.1360870927828728e-12,1.6108048111633655e-12
23460.0,1.6923766630276683e-12,1.6448304072120672e-12,2.2083071860932868e-12
23470.0,3.209758920757625e-12,1.24343801093424e-12,2.3373064891201405e-12
23480.0,2.7687393200508162e-12,1.23190839778625e-12,2.021503952745757e-12
23490.0,5.2525144772313306e-12,1.0237021539452737e-12,5.708294207185904e-13
23500.0,5.3913811242896435e-12,1.5445937643600286e-12,7.00866843089265e-13
23510.0,3.2944408526054896e-12,2.1574467806280856e-12,7.860452282018387e-14
23520.0,3.978167534108211e-12,1.609816181213333e-12,3.5623942590141863e-13
23530.0,2.3267827340490266e-12,1.3116924083508788e-12,1.0035891801509798e-12
23540.0,1.7673664199367266e-12,2.0201024548342156e-12,8.417681036286242e-13
23550.0,2.7847088311294e-12,9.163175335823174e-13,8.777416557661883e-13
23560.0,2.886196845876126e-12,1.7617523037851203e-12,8.390758398435583e-13
23570.0,3.1088375391108746e-12,2.6860526314049465e-12,7.450662042555504e-13
23580.0,3.4781553717301857e-12,3.15130132331435e-12,4.129415149087933e-13
23590.0,3.649001845093362e-12,3.867750019824867e-12,5.67896674336627e-13
23600.0,2.9035383909754703e-12,1.7003059716371236e-12,1.611861528448768e-13
23610.0,3.392623583906347e-13,2.0405314806281684e-12,1.4180418754779175e-13
23620.0,1.2990081483702346e-12,1.0469860673453933e-12,2.3502394229998793e-13
23630.0,2.138650879029585e-12,5.595953227856882e-13,3.44042236513875e-13
23640.0,9.176457160216576e-13,7.48512386540874e-13,6.516371875371744e-13
23650.0,2.3359082751698876e-12,5.833417870432277e-13,5.236786987243739e-13
23660.0,1.908716342668459e-12,7.660404176830446e-13,3.988922618844157e-13
23670.0,2.2543023184759036e-12,4.820538418556712e-13,2.63938040555289e-13
23680.0,1.9033142588194606e-12,1.8949183011551052e-12,4.095701342887767e-13
23690.0,3.4731988552715085e-12,3.104704464545294e-12,5.922529223752774e-13
23700.0,2.1257058880288704e-12,4.606461767690589e-12,5.233000898688255e-13
23710.0,1.10377548894365e-12,3.2724047672483338e-12,3.228481556084878e-13
23720.0,1.7212105054055088e-12,2.489198797184702e-12,3.8887779260712967e-13
23730.0,1.7559064035270992e-12,1.482095888969685e-12,4.586566710027113e-13
23740.0,7.147266820801537e-13,1.150537598053268e-12,4.1489981694534805e-13
23750.0,2.253757815169323e-12,1.561052448348941e-12,5.764244028961175e-13
23760.0,4.125286565575858e-12,1.806909833204324e-12,5.449564328902065e-13
23770.0,3.696416962584981e-12,1.6580054063619035e-12,4.741098229853221e-13
23780.0,3.3260954597276132e-12,1.7110583850866962e-12,4.724835277819304e-13
23790.0,4.598812049198792e-12,9.166312802908775e-13,4.112432892495045e-13
23800.0,2.079315180728841e-12,6.966739093303467e-13,5.479263105145154e-13
23810.0,4.751417107174085e-12,5.175738586113078e-13,6.480719743434123e-13
23820.0,3.836610206564876e-12,8.851543767389928e-13,9.97744687219011e-13
23830.0,1.845905545040469e-12,1.6438224693003677e-12,5.66290423619932e-13
23840.0,3.3381900053487768e-12,2.9981367846990273e-13,6.824584440630274e-13
23850.0,6.696615790125547e-12,8.043249578251003e-13,2.391926368397123e-13
23860.0,7.559661570249565e-12,1.568519213030561e-12,6.131000313037039e-13
23870.0,4.514709480353374e-12,1.443570965945881e-12,2.410971544345241e-13
23880.0,1.3056992381345868e-12,9.904092536097536e-13,3.815695625828539e-13
23890.0,2.236413299181363e-12,1.4939199019983101e-12,1.5607252477561058e-12
23900.0,1.0647980988241678e-12,1.6881700791982253e-12,9.428633974474927e-13
23910.0,3.3305861957660014e-12,1.4720500166181588e-12,1.7217431652063965e-12
23920.0,4.1349632732272e-12,8.241160426894447e-13,2.580899990910421e-12
23930.0,1.6528744649317518e-12,1.4901941123696161e-12,9.975471445960344e-13
23940.0,5.140163262038636e-12,3.6839307938119375e-12,4.621788320625662e-12
23950.0,1.0547118726121277e-11,6.3975342961516466e-12,1.0310302221243326e-11
23960.0,1.2814438292893832e-11,8.398007009042205e-12,1.1822508166990149e-11
23970.0,6.836088731948244e-12,6.510847756730825e-12,7.828791014553161e-12
23980.0,2.042455370504071e-12,1.4012404193462397e-12,2.2671147714275208e-12
23990.0,3.0482837941248134e-12,4.761938637716794e-12,2.0080836357499978e-12
24000.0,6.842848546103731e-12,2.047835457363523e-12,2.744030696044118e-12
24010.0,4.271843240748466e-12,4.841038516967794e-12,9.775308226575247e-13
24020.0,2.964655820145771e-12,6.583748361249948e-12,1.492192437510231e-12
24030.0,2.1653150710394737e-12,2.846645271545608e-12,8.110441633068394e-13
24040.0,2.44373059566197e-12,9.155572543427395e-12,1.3766362621376987e-12
24050.0,2.6946575401844123e-12,2.005060753681508e-11,2.7141249159166842e-12
24060.0,3.041952534067208e-12,2.1746731533570233e-11,1.744959717695818e-12
24070.0,4.121210211766453e-12,1.311307095052627e-11,1.3031921068729506e-12
24080.0,4.585263140352166e-12,2.3318130521154095e-12,2.612342070252488e-12
24090.0,4.242845735987315e-12,4.35992429195939e-12,3.283732611606364e-12
24100.0,1.4966318685628804e-12,5.0666609769585204e-12,1.4859416112527081e-12
24110.0,2.212892712037258e-12,1.8209436449691814e-12,2.454063099789848e-12
24120.0,5.74568982474104e-12,1.8592130142453986e-12,3.1108849811065856e-12
24130.0,2.8816556833770697e-12,1.8828611675678664e-12,1.1112809327005275e-12
24140.0,6.519390701109467e-12,2.7879566487671352e-12,5.3760483765024574e-12
24150.0,1.307509165261942e-11,5.549337631756608e-12,1.1431704790892555e-11
24160.0,1.6368305095781794e-11,7.810582568926505e-12,1.1982669243730685e-11
24170.0,1.0465372813527324e-11,8.518682170437019e-12,7.735328159849367e-12
24180.0,2.2169469634279093e-12,5.33500824442061e-12,1.7481284702243853e-12
24190.0,1.98062691236709e-12,2.823169960233618e-12,2.118952835945589e-12
24200.0,7.329764913250117e-12,2.975486619008896e-12,2.7958970854102596e-12
24210.0,5.876532224795209e-12,1.7286893406089133e-12,8.247202367722427e-13
24220.0,3.653870126735206e-12,1.4691149271073266e-12,2.209871586151692e-12
24230.0,2.6052651160733716e-12,1.2520596686946801e-12,1.2332647573873346e-12
24240.0,5.274767807422436e-12,1.7899809822962756e-12,1.3058822061368519e-12
24250.0,1.0299394022111207e-11,2.2963562939031417e-12,2.38318279093696e-12
24260.0,1.1630457619093628e-11,1.956413558785857e-12,1.3841079396100463e-12
24270.0,1.0133334605306928e-11,1.116667983194637e-12,1.5767797219195914e-12
24280.0,3.262794529438676e-12,1.4843629851581496e-12,2.174510776606596e-12
24290.0,4.145586489374671e-12,3.236059163535106e-12,2.4166544224262194e-12
24300.0,4.070715021506701e-12,2.436085562038231e-12,1.6222074349169839e-12
24310.0,2.195647795158028e-12,1.8184421354456153e-12,9.32492973950686e-13
24320.0,2.1594744605413474e-12,2.3883865771581765e-12,7.258434237628663e-13
24330.0,6.569401718405896e-13,2.5517715329967054e-12,1.1271958269230631e-12
24340.0,2.4148641719573713e-12,1.8420403306787866e-12,4.1038647540336204e-13
24350.0,4.00209873200962e-12,2.993927917405123e-13,7.750171727874829e-13
24360.0,2.451282601636366e-12,7.936911916312348e-13,4.183727196219786e-12
24370.0,3.3604482330782952e-12,2.2462442748062115e-12,3.358581324476308e-12
24380.0,1.6500466157300035e-12,1.3384320530370531e-12,9.496955273946284e-13
24390.0,1.8276528156063986e-12,2.515662915611575e-12,1.3381666141501285e-13
24400.0,1.8275336468591646e-12,5.441147123190588e-13,1.412686642904342e-12
24410.0,2.803811381993455e-12,5.490072618965912e-13,1.8178122628466545e-12
24420.0,3.1151648551794518e-12,2.3771851478550915e-12,1.2381764559949102e-12
24430.0,1.2034538373593123e-12,2.938337791873713e-12,4.5055438877409734e-13
24440.0,8.485379789833895e-14,2.1033829096905343e-12,8.680805487900092e-13
24450.0,8.109030587260927e-13,1.999246453028128e-12,4.3114202153854734e-13
24460.0,1.2429321302403647e-12,6.052924596897574e-12,2.1666324517523243e-13
24470.0,5.028005525231737e-13,6.179864429468295e-12,6.861490741616222e-13
24480.0,1.2138300881244232e-12,3.225377138152973e-12,4.8509928148798674e-14
24490.0,2.2681365756023193e-12,3.0464880236170743e-12,7.836728784339942e-13
24500.0,2.456166523425467e-12,2.5683922784062064e-12,7.735661570301087e-13
24510.0,1.099287222584515e-12,5.131112367542414e-12,3.209192288314693e-13
24520.0,1.9997848337327337e-12,1.3428530474105953e-12,7.998542138566408e-13
24530.0,2.126792719413732e-12,1.4143962849772698e-12,1.1599495355420223e-12
24540.0,3.074618902177245e-12,1.1937940036840235e-12,6.851997823785426e-13
24550.0,7.7104731661665e-13,1.910723358102738e-13,6.95661105888139e-13
24560.0,3.531045248077361e-12,1.7923606468541772e-12,2.775674653657906e-12
24570.0,3.8450773022587e-12,1.8247387892752612e-13,2.638256785847853e-12
24580.0,4.236005101164643e-12,1.955930348618091e-12,1.2444071621569001e-12
24590.0,4.180216338319794e-12,3.233665739720032e-12,4.0623494661188786e-13
24600.0,2.6248801855023214e-12,1.0237248560515738e-12,2.283798620412779e-13
24610.0,4.7414636710411665e-12,1.207342112833373e-12,1.4515849694641824e-12
24620.0,2.8583071157236542e-12,1.0928166221660577e-12,3.965208024973589e-13
24630.0,2.4095535135481545e-12,1.5073589164991498e-12,1.0827054109498513e-12
24640.0,8.206349575136468e-13,1.0356253755193574e-12,8.468031085124042e-13
24650.0,1.9614122194147887e-13,6.797503176986529e-13,3.9664919777939156e-13
24660.0,2.3307991266903493e-12,1.3927370560491257e-12,8.972955223226334e-13
24670.0,8.072197769106941e-13,2.237983080458654e-12,5.514207852902259e-13
24680.0,2.184609247359838e-12,1.95784771880737e-12,6.679873638153164e-13
24690.0,1.0501748285841036e-12,2.8760667704519825e-12,4.4255442034500116e-13
24700.0,3.262714194601063e-12,4.125350321670259e-12,3.2307712294264463e-13
24710.0,3.591060463766221e-12,4.906585487688176e-12,6.93825877989827e-13
24720.0,2.3615585263964984e-12,2.3300158703235294e-12,6.146650036370865e-13
24730.0,1.7130029698505575e-13,5.874357912998784e-13,5.22517063307503e-13
24740.0,7.94828229523437e-13,1.535460744964892e-12,5.947149569421762e-13
24750.0,7.311462914169299e-13,5.301720611016057e-13,1.448098274318501e-13
24760.0,3.1215296752552896e-12,2.0737238406108477e-12,7.55401906514747e-13
24770.0,6.69215278360574e-13,7.031176699266899e-13,4.817327717938383e-13
24780.0,2.928223543022719e-12,1.2472233640715603e-12,6.159985570110929e-13
24790.0,8.86945604979563e-13,5.82298206207161e-13,3.2123875860065216e-13
24800.0,2.5925243584534753e-12,1.1192550594470294e-12,7.328400034743864e-13
24810.0,3.3570076662109236e-12,1.561997888308467e-12,1.2070092384720775e-12
24820.0,2.336473181985561e-12,8.26649399007367e-13,1.2901258136920352e-12
24830.0,1.1631906556566199e-12,1.349858789218893e-12,9.136798895772799e-13
24840.0,9.205299589978153e-13,5.245899720983142e-13,9.3180820180213e-13
24850.0,8.8395121790558e-13,7.905940726540531e-13,7.320076421947617e-13
24860.0,1.9847286858875287e-12,2.277421813377341e-12,1.656320087209201e-12
24870.0,3.800187996019399e-12,2.13956344568741e-12,2.1679944532093724e-12
24880.0,6.486031338368173e-13,2.4939818009065165e-12,2.918148966380091e-12
24890.0,4.1605732938031996e-13,3.5618578336088478e-12,1.932753945811524e-12
24900.0,6.885396818424688e-12,4.6919840468613644e-12,1.4376110497038235e-12
